OrderID,OrderDate,CustomerID,ProductID,Quantity,DeliveryCounty,UnitPrice (KES),OrderTotal (KES),DeliveryFee (KES)
ORD04058,2024-07-01,C00054,P001,2,Mombasa,21500,43000,380
ORD04059,2024-01-05,C02576,P006,2,Nakuru,2800,5600,220
ORD04060,2023-09-18,C00616,P004,4,Kisumu,3500,14000,320
ORD04061,2024-09-24,C05945,P010,2,Nyeri,1200,2400,180
ORD04062,2022-08-11,C07405,P003,1,Nairobi,32000,32000,100
ORD04063,2022-12-26,C00955,P005,1,Nairobi,2200,2200,100
ORD04064,2022-06-17,C01630,P003,1,Nairobi,32000,32000,100
ORD04065,2023-07-29,C06860,P011,2,Kericho,900,1800,290
ORD04066,2022-10-14,C08842,P009,4,Nyeri,3800,15200,180
ORD04067,2023-02-07,C03279,P006,1,Machakos,2800,2800,150
ORD04068,2023-06-24,C05456,P003,3,Kisii,32000,96000,280
ORD04069,2022-06-06,C03802,P005,4,Kisii,2200,8800,280
ORD04070,2022-06-04,C02562,P008,2,Kiambu,6500,13000,120
ORD04071,2022-02-08,C06540,P008,1,Nakuru,6500,6500,220
ORD04072,2024-11-04,C00371,P006,2,Nakuru,2800,5600,220
ORD04073,2022-03-05,C00858,P005,1,Kisumu,2200,2200,320
ORD04074,2024-04-09,C04887,P005,2,Bungoma,2200,4400,335
ORD04075,2023-03-12,C07486,P001,3,Kericho,21500,64500,290
ORD04076,2022-03-17,C00384,P002,2,Machakos,55000,110000,150
ORD04077,2023-06-18,C04335,P011,2,Machakos,900,1800,150
ORD04078,2024-08-24,C04291,P004,2,Kisii,3500,7000,280
ORD04079,2022-11-01,C02726,P006,1,Kisii,2800,2800,280
ORD04080,2024-01-20,C06205,P011,4,Machakos,900,3600,150
ORD04081,2024-03-14,C06112,P007,2,Meru,4500,9000,240
ORD04082,2023-04-03,C04252,P001,4,Meru,21500,86000,240
ORD04083,2023-08-19,C00923,P008,1,Meru,6500,6500,240
ORD04084,2022-10-02,C02916,P001,2,Machakos,21500,43000,150
ORD04085,2024-08-09,C07958,P009,1,Nakuru,3800,3800,220
ORD04086,2024-10-23,C03047,P004,4,Nairobi,3500,14000,100
ORD04087,2024-11-11,C09167,P007,1,Kericho,4500,4500,290
ORD04088,2022-07-05,C01231,P011,1,Nyeri,900,900,180
ORD04089,2024-03-23,C07648,P006,4,Kisumu,2800,11200,320
ORD04090,2024-01-16,C04934,P009,1,Nakuru,3800,3800,220
ORD04091,2024-10-25,C09556,P002,4,Kiambu,55000,220000,120
ORD04092,2022-01-22,C03941,P011,4,Kakamega,900,3600,330
ORD04093,2023-05-05,C06484,P007,2,Mombasa,4500,9000,380
ORD04094,2022-12-06,C00204,P011,2,Kisii,900,1800,280
ORD04095,2024-11-18,C00161,P005,1,Machakos,2200,2200,150
ORD04096,2022-10-15,C08961,P007,1,Bungoma,4500,4500,335
ORD04097,2024-07-02,C03749,P001,1,Kakamega,21500,21500,330
ORD04098,2022-11-23,C06719,P011,3,Kisii,900,2700,280
ORD04099,2023-01-02,C02582,P011,3,Bungoma,900,2700,335
ORD04100,2022-10-27,C01094,P010,2,Kakamega,1200,2400,330
ORD04101,2024-09-17,C04501,P009,4,Kiambu,3800,15200,120
ORD04102,2024-01-05,C08800,P001,3,Bungoma,21500,64500,335
ORD04103,2022-03-24,C05711,P005,3,Kisii,2200,6600,280
ORD04104,2023-03-25,C09733,P008,4,Meru,6500,26000,240
ORD04105,2024-09-25,C02876,P001,1,Machakos,21500,21500,150
ORD04106,2023-04-20,C03192,P007,1,Kiambu,4500,4500,120
ORD04107,2022-05-09,C01838,P002,3,Kisumu,55000,165000,320
ORD04108,2023-06-26,C00690,P007,3,Nairobi,4500,13500,100
ORD04109,2024-01-27,C03760,P007,4,Meru,4500,18000,240
ORD04110,2023-04-25,C02104,P009,4,Nyeri,3800,15200,180
ORD04111,2022-03-29,C00366,P006,3,Meru,2800,8400,240
ORD04112,2023-02-28,C08093,P004,4,Nairobi,3500,14000,100
ORD04113,2024-11-26,C04173,P007,1,Nairobi,4500,4500,100
ORD04114,2024-01-10,C06034,P007,2,Kiambu,4500,9000,120
ORD04115,2024-03-05,C02379,P004,3,Kericho,3500,10500,290
ORD04116,2024-08-19,C01206,P002,2,Kisumu,55000,110000,320
ORD04117,2024-07-20,C04989,P011,4,Bungoma,900,3600,335
ORD04118,2022-04-06,C05670,P009,2,Bungoma,3800,7600,335
ORD04119,2022-03-23,C02736,P008,3,Mombasa,6500,19500,380
ORD04120,2023-10-26,C09868,P005,4,Mombasa,2200,8800,380
ORD04121,2022-07-31,C08491,P005,2,Mombasa,2200,4400,380
ORD04122,2024-12-03,C00957,P001,1,Machakos,21500,21500,150
ORD04123,2023-07-15,C09307,P011,3,Kiambu,900,2700,120
ORD04124,2023-06-24,C06624,P009,3,Kakamega,3800,11400,330
ORD04125,2022-12-23,C01475,P011,3,Kisumu,900,2700,320
ORD04126,2024-02-11,C04461,P010,3,Nyeri,1200,3600,180
ORD04127,2024-02-15,C07003,P011,4,Kakamega,900,3600,330
ORD04128,2024-01-19,C06397,P008,1,Nyeri,6500,6500,180
ORD04129,2022-06-09,C02829,P005,1,Kakamega,2200,2200,330
ORD04130,2024-11-24,C02851,P010,2,Kiambu,1200,2400,120
ORD04131,2023-05-31,C02965,P006,3,Meru,2800,8400,240
ORD04132,2024-02-10,C04595,P010,3,Mombasa,1200,3600,380
ORD04133,2023-04-02,C09142,P011,2,Mombasa,900,1800,380
ORD04134,2024-11-23,C06645,P010,4,Kisii,1200,4800,280
ORD04135,2024-04-11,C02851,P008,1,Bungoma,6500,6500,335
ORD04136,2023-12-24,C00166,P006,3,Kiambu,2800,8400,120
ORD04137,2023-12-08,C00920,P010,2,Kisumu,1200,2400,320
ORD04138,2024-09-24,C08306,P004,1,Kiambu,3500,3500,120
ORD04139,2024-09-14,C03505,P003,2,Meru,32000,64000,240
ORD04140,2022-01-14,C00992,P007,2,Machakos,4500,9000,150
ORD04141,2024-10-24,C06048,P002,4,Kisii,55000,220000,280
ORD04142,2022-10-12,C03840,P007,1,Meru,4500,4500,240
ORD04143,2024-06-19,C01259,P001,3,Bungoma,21500,64500,335
ORD04144,2022-12-06,C07610,P010,1,Kisumu,1200,1200,320
ORD04145,2023-04-17,C08707,P005,4,Meru,2200,8800,240
ORD04146,2022-06-07,C04805,P009,3,Kisii,3800,11400,280
ORD04147,2024-11-19,C00068,P001,1,Kiambu,21500,21500,120
ORD04148,2023-07-30,C09789,P008,4,Bungoma,6500,26000,335
ORD04149,2023-03-10,C05661,P009,3,Kisumu,3800,11400,320
ORD04150,2022-11-04,C04479,P009,3,Machakos,3800,11400,150
ORD04151,2023-01-18,C08211,P008,2,Bungoma,6500,13000,335
ORD04152,2022-11-19,C03522,P004,2,Nakuru,3500,7000,220
ORD04153,2024-01-12,C00573,P007,4,Kakamega,4500,18000,330
ORD04154,2022-08-31,C07083,P001,3,Nakuru,21500,64500,220
ORD04155,2023-04-17,C07833,P007,1,Kisii,4500,4500,280
ORD04156,2024-04-29,C05396,P006,3,Kisii,2800,8400,280
ORD04157,2023-11-08,C02259,P005,4,Mombasa,2200,8800,380
ORD04158,2022-08-21,C06040,P001,1,Bungoma,21500,21500,335
ORD04159,2024-09-13,C00651,P008,3,Kisii,6500,19500,280
ORD04160,2024-09-07,C05742,P010,1,Kiambu,1200,1200,120
ORD04161,2024-09-08,C06839,P001,2,Kakamega,21500,43000,330
ORD04162,2023-03-08,C02588,P001,1,Machakos,21500,21500,150
ORD04163,2022-11-27,C07877,P003,2,Mombasa,32000,64000,380
ORD04164,2024-04-21,C03263,P008,1,Machakos,6500,6500,150
ORD04165,2022-02-15,C01339,P008,2,Machakos,6500,13000,150
ORD04166,2023-05-15,C04997,P007,4,Machakos,4500,18000,150
ORD04167,2022-03-30,C05781,P005,1,Kisumu,2200,2200,320
ORD04168,2022-09-19,C02828,P008,3,Nairobi,6500,19500,100
ORD04169,2022-11-26,C05233,P002,4,Kiambu,55000,220000,120
ORD04170,2022-10-03,C02218,P008,4,Kisumu,6500,26000,320
ORD04171,2024-11-15,C03540,P011,1,Nairobi,900,900,100
ORD04172,2022-03-22,C07846,P002,4,Nakuru,55000,220000,220
ORD04173,2022-10-28,C09230,P010,2,Bungoma,1200,2400,335
ORD04174,2022-04-25,C04384,P005,2,Nyeri,2200,4400,180
ORD04175,2022-12-07,C02962,P011,1,Kakamega,900,900,330
ORD04176,2023-06-13,C03227,P004,4,Meru,3500,14000,240
ORD04177,2023-01-04,C06838,P001,3,Mombasa,21500,64500,380
ORD04178,2024-11-24,C07032,P005,1,Nyeri,2200,2200,180
ORD04179,2024-04-10,C09291,P007,1,Kisii,4500,4500,280
ORD04180,2022-02-08,C09132,P001,4,Kiambu,21500,86000,120
ORD04181,2023-08-04,C03717,P002,2,Nyeri,55000,110000,180
ORD04182,2022-06-25,C03415,P009,4,Kisii,3800,15200,280
ORD04183,2023-03-20,C01449,P005,3,Nyeri,2200,6600,180
ORD04184,2024-07-08,C00571,P007,3,Kisii,4500,13500,280
ORD04185,2024-08-23,C02905,P002,3,Kisumu,55000,165000,320
ORD04186,2024-09-13,C02506,P007,3,Kiambu,4500,13500,120
ORD04187,2022-12-16,C00918,P007,1,Nairobi,4500,4500,100
ORD04188,2023-03-26,C06983,P007,3,Nairobi,4500,13500,100
ORD04189,2024-04-21,C07428,P005,3,Kiambu,2200,6600,120
ORD04190,2022-10-20,C06337,P009,3,Kisumu,3800,11400,320
ORD04191,2023-01-08,C01679,P002,4,Nakuru,55000,220000,220
ORD04192,2024-11-12,C00616,P004,2,Kisumu,3500,7000,320
ORD04193,2023-06-26,C09942,P002,2,Nyeri,55000,110000,180
ORD04194,2022-12-10,C07087,P008,2,Kisii,6500,13000,280
ORD04195,2023-12-03,C04750,P011,3,Kisii,900,2700,280
ORD04196,2024-07-17,C03506,P001,4,Nakuru,21500,86000,220
ORD04197,2022-05-21,C04530,P009,1,Kakamega,3800,3800,330
ORD04198,2023-04-16,C01136,P005,4,Bungoma,2200,8800,335
ORD04199,2024-02-14,C08567,P011,1,Nakuru,900,900,220
ORD04200,2024-02-29,C07227,P003,4,Bungoma,32000,128000,335
ORD04201,2022-09-28,C05163,P011,2,Nakuru,900,1800,220
ORD04202,2022-08-11,C00207,P004,2,Mombasa,3500,7000,380
ORD04203,2022-02-03,C04876,P001,3,Kericho,21500,64500,290
ORD04204,2023-02-19,C01320,P003,2,Mombasa,32000,64000,380
ORD04205,2024-12-06,C01142,P011,2,Kakamega,900,1800,330
ORD04206,2024-10-29,C04628,P008,2,Kiambu,6500,13000,120
ORD04207,2024-05-09,C07390,P002,4,Kisii,55000,220000,280
ORD04208,2022-11-03,C02691,P002,2,Kiambu,55000,110000,120
ORD04209,2022-07-17,C07324,P009,1,Nyeri,3800,3800,180
ORD04210,2022-12-30,C03256,P005,3,Nakuru,2200,6600,220
ORD04211,2024-09-01,C08282,P005,4,Kiambu,2200,8800,120
ORD04212,2022-03-21,C05214,P001,1,Nairobi,21500,21500,100
ORD04213,2024-12-24,C04109,P006,4,Machakos,2800,11200,150
ORD04214,2024-10-27,C03021,P008,2,Kisumu,6500,13000,320
ORD04215,2022-08-29,C01858,P006,4,Mombasa,2800,11200,380
ORD04216,2022-07-10,C08997,P007,4,Mombasa,4500,18000,380
ORD04217,2024-09-14,C09137,P004,3,Kakamega,3500,10500,330
ORD04218,2022-09-24,C02790,P002,4,Nyeri,55000,220000,180
ORD04219,2022-01-03,C03876,P001,4,Meru,21500,86000,240
ORD04220,2024-06-02,C07606,P006,3,Bungoma,2800,8400,335
ORD04221,2024-12-05,C09803,P009,4,Kisii,3800,15200,280
ORD04222,2024-05-11,C08136,P010,4,Kakamega,1200,4800,330
ORD04223,2024-01-29,C06056,P005,1,Kakamega,2200,2200,330
ORD04224,2022-03-30,C03883,P002,1,Kiambu,55000,55000,120
ORD04225,2024-12-21,C07176,P001,4,Meru,21500,86000,240
ORD04226,2024-05-28,C07130,P003,4,Kisii,32000,128000,280
ORD04227,2023-04-15,C05022,P004,2,Nairobi,3500,7000,100
ORD04228,2024-09-14,C04736,P007,1,Mombasa,4500,4500,380
ORD04229,2024-02-20,C02388,P009,2,Nairobi,3800,7600,100
ORD04230,2023-12-19,C06583,P008,4,Mombasa,6500,26000,380
ORD04231,2022-07-20,C09134,P009,2,Kakamega,3800,7600,330
ORD04232,2024-05-21,C05867,P007,2,Nakuru,4500,9000,220
ORD04233,2022-10-02,C02567,P010,3,Meru,1200,3600,240
ORD04234,2023-06-06,C00976,P008,3,Meru,6500,19500,240
ORD04235,2024-09-04,C07213,P008,4,Machakos,6500,26000,150
ORD04236,2023-04-22,C09147,P001,1,Nyeri,21500,21500,180
ORD04237,2022-06-21,C01263,P009,4,Kiambu,3800,15200,120
ORD04238,2023-08-04,C05048,P002,1,Nakuru,55000,55000,220
ORD04239,2024-04-16,C09136,P011,3,Nakuru,900,2700,220
ORD04240,2023-06-12,C07383,P007,1,Kisumu,4500,4500,320
ORD04241,2023-01-23,C06232,P010,2,Kiambu,1200,2400,120
ORD04242,2022-01-12,C03328,P010,2,Mombasa,1200,2400,380
ORD04243,2022-01-15,C05631,P005,3,Kakamega,2200,6600,330
ORD04244,2024-12-06,C02260,P004,4,Kisii,3500,14000,280
ORD04245,2022-08-30,C01258,P001,1,Kericho,21500,21500,290
ORD04246,2024-11-30,C00465,P001,4,Meru,21500,86000,240
ORD04247,2022-01-15,C03295,P003,1,Machakos,32000,32000,150
ORD04248,2024-02-08,C06775,P001,3,Kakamega,21500,64500,330
ORD04249,2023-02-25,C07432,P008,2,Kericho,6500,13000,290
ORD04250,2023-10-09,C01231,P003,2,Kiambu,32000,64000,120
ORD04251,2024-04-17,C09077,P011,1,Nairobi,900,900,100
ORD04252,2024-01-12,C03806,P010,4,Nairobi,1200,4800,100
ORD04253,2022-08-07,C06420,P002,3,Nairobi,55000,165000,100
ORD04254,2022-11-13,C05751,P006,3,Kakamega,2800,8400,330
ORD04255,2024-05-22,C03857,P004,4,Meru,3500,14000,240
ORD04256,2023-06-04,C03136,P011,2,Mombasa,900,1800,380
ORD04257,2023-06-20,C06954,P011,4,Kakamega,900,3600,330
ORD04258,2024-05-17,C09117,P004,2,Nakuru,3500,7000,220
ORD04259,2024-01-19,C06035,P002,1,Nakuru,55000,55000,220
ORD04260,2023-07-19,C04590,P002,3,Nyeri,55000,165000,180
ORD04261,2024-03-24,C01547,P011,1,Meru,900,900,240
ORD04262,2023-02-22,C06066,P006,4,Meru,2800,11200,240
ORD04263,2024-04-26,C01095,P005,4,Kericho,2200,8800,290
ORD04264,2024-09-15,C02412,P009,1,Kericho,3800,3800,290
ORD04265,2023-01-02,C02618,P004,4,Nairobi,3500,14000,100
ORD04266,2024-01-29,C08955,P005,4,Nakuru,2200,8800,220
ORD04267,2024-09-17,C04146,P001,4,Mombasa,21500,86000,380
ORD04268,2023-06-04,C02776,P002,3,Meru,55000,165000,240
ORD04269,2023-09-21,C06629,P003,3,Kericho,32000,96000,290
ORD04270,2023-12-07,C03156,P005,2,Bungoma,2200,4400,335
ORD04271,2024-03-26,C03971,P005,3,Kisii,2200,6600,280
ORD04272,2022-10-10,C07973,P004,1,Nairobi,3500,3500,100
ORD04273,2022-09-01,C08776,P010,1,Kisii,1200,1200,280
ORD04274,2023-04-16,C05416,P003,3,Meru,32000,96000,240
ORD04275,2024-07-03,C04332,P009,1,Nairobi,3800,3800,100
ORD04276,2022-11-28,C01943,P001,4,Bungoma,21500,86000,335
ORD04277,2022-07-25,C06027,P006,3,Bungoma,2800,8400,335
ORD04278,2023-03-16,C08302,P007,2,Nakuru,4500,9000,220
ORD04279,2024-11-07,C00192,P010,2,Nakuru,1200,2400,220
ORD04280,2024-03-31,C09096,P004,3,Kericho,3500,10500,290
ORD04281,2023-11-25,C00862,P010,1,Kisii,1200,1200,280
ORD04282,2022-04-17,C06712,P003,3,Kisumu,32000,96000,320
ORD04283,2022-11-26,C09276,P008,3,Nairobi,6500,19500,100
ORD04284,2024-03-07,C00650,P009,2,Kakamega,3800,7600,330
ORD04285,2022-01-11,C04135,P001,4,Nairobi,21500,86000,100
ORD04286,2022-07-06,C07588,P011,4,Kisii,900,3600,280
ORD04287,2022-10-25,C08829,P010,3,Kericho,1200,3600,290
ORD04288,2024-08-23,C01037,P009,2,Kisii,3800,7600,280
ORD04289,2024-06-10,C04132,P007,2,Nairobi,4500,9000,100
ORD04290,2022-06-30,C02149,P001,3,Kisii,21500,64500,280
ORD04291,2022-05-12,C05458,P007,3,Kisii,4500,13500,280
ORD04292,2023-06-23,C06080,P005,3,Bungoma,2200,6600,335
ORD04293,2023-03-31,C02431,P010,4,Kericho,1200,4800,290
ORD04294,2024-01-30,C01880,P007,3,Kericho,4500,13500,290
ORD04295,2022-06-13,C07543,P009,2,Bungoma,3800,7600,335
ORD04296,2022-03-19,C02012,P008,3,Nyeri,6500,19500,180
ORD04297,2024-02-27,C03374,P006,2,Nairobi,2800,5600,100
ORD04298,2024-03-31,C07358,P002,2,Nyeri,55000,110000,180
ORD04299,2024-12-03,C01290,P008,1,Kisii,6500,6500,280
ORD04300,2023-08-10,C01448,P004,2,Kisii,3500,7000,280
ORD04301,2022-04-28,C03200,P008,1,Bungoma,6500,6500,335
ORD04302,2022-12-25,C06382,P007,3,Kisumu,4500,13500,320
ORD04303,2024-10-09,C07523,P004,1,Kiambu,3500,3500,120
ORD04304,2024-06-18,C06060,P008,4,Machakos,6500,26000,150
ORD04305,2022-01-22,C03184,P011,4,Kericho,900,3600,290
ORD04306,2023-02-18,C05463,P011,4,Kisii,900,3600,280
ORD04307,2024-11-27,C03217,P011,3,Nyeri,900,2700,180
ORD04308,2023-08-09,C03137,P002,2,Meru,55000,110000,240
ORD04309,2023-02-03,C03319,P009,4,Kiambu,3800,15200,120
ORD04310,2022-03-10,C02783,P006,1,Kisii,2800,2800,280
ORD04311,2024-11-11,C09183,P007,3,Nakuru,4500,13500,220
ORD04312,2024-11-22,C07658,P010,3,Nairobi,1200,3600,100
ORD04313,2023-04-20,C04921,P001,1,Mombasa,21500,21500,380
ORD04314,2022-12-14,C06325,P003,1,Meru,32000,32000,240
ORD04315,2022-03-15,C06328,P010,3,Kiambu,1200,3600,120
ORD04316,2024-01-07,C08418,P005,3,Meru,2200,6600,240
ORD04317,2023-05-05,C00777,P007,2,Kakamega,4500,9000,330
ORD04318,2022-01-01,C05209,P001,3,Kisumu,21500,64500,320
ORD04319,2022-11-19,C00688,P009,1,Meru,3800,3800,240
ORD04320,2022-06-27,C00530,P005,3,Kericho,2200,6600,290
ORD04321,2023-07-20,C05068,P003,3,Kericho,32000,96000,290
ORD04322,2024-03-29,C08081,P007,1,Kakamega,4500,4500,330
ORD04323,2023-12-25,C05519,P010,2,Kisii,1200,2400,280
ORD04324,2024-03-20,C02154,P008,3,Machakos,6500,19500,150
ORD04325,2024-04-10,C09487,P010,4,Nyeri,1200,4800,180
ORD04326,2023-02-15,C06095,P010,4,Kiambu,1200,4800,120
ORD04327,2024-11-26,C06975,P003,1,Kiambu,32000,32000,120
ORD04328,2022-02-01,C09719,P007,1,Kiambu,4500,4500,120
ORD04329,2022-05-21,C04775,P007,1,Kericho,4500,4500,290
ORD04330,2022-07-04,C07693,P004,4,Bungoma,3500,14000,335
ORD04331,2023-08-06,C03104,P010,1,Machakos,1200,1200,150
ORD04332,2023-12-14,C02441,P009,4,Kericho,3800,15200,290
ORD04333,2023-12-13,C04136,P001,2,Mombasa,21500,43000,380
ORD04334,2023-07-21,C07125,P001,1,Kiambu,21500,21500,120
ORD04335,2023-04-09,C05202,P005,3,Machakos,2200,6600,150
ORD04336,2023-02-03,C00845,P003,2,Kisumu,32000,64000,320
ORD04337,2024-07-20,C00447,P010,4,Machakos,1200,4800,150
ORD04338,2024-04-07,C03916,P009,1,Kakamega,3800,3800,330
ORD04339,2022-01-10,C03110,P005,3,Kisii,2200,6600,280
ORD04340,2023-06-19,C01235,P007,4,Bungoma,4500,18000,335
ORD04341,2022-12-25,C06588,P001,2,Meru,21500,43000,240
ORD04342,2024-04-13,C00227,P002,3,Nakuru,55000,165000,220
ORD04343,2024-11-02,C04144,P011,2,Kericho,900,1800,290
ORD04344,2022-08-07,C07186,P004,1,Machakos,3500,3500,150
ORD04345,2022-05-29,C05559,P009,3,Kisii,3800,11400,280
ORD04346,2024-10-27,C00187,P005,1,Meru,2200,2200,240
ORD04347,2023-08-26,C02536,P005,4,Kisumu,2200,8800,320
ORD04348,2023-11-28,C01933,P009,4,Bungoma,3800,15200,335
ORD04349,2022-08-28,C09041,P008,2,Kisii,6500,13000,280
ORD04350,2024-11-17,C02033,P002,1,Mombasa,55000,55000,380
ORD04351,2023-06-12,C01253,P007,1,Mombasa,4500,4500,380
ORD04352,2023-05-28,C05510,P001,3,Kakamega,21500,64500,330
ORD04353,2024-06-25,C05075,P010,4,Meru,1200,4800,240
ORD04354,2024-02-12,C01882,P011,1,Kiambu,900,900,120
ORD04355,2024-09-17,C00270,P011,1,Nakuru,900,900,220
ORD04356,2023-05-14,C01631,P009,1,Bungoma,3800,3800,335
ORD04357,2023-11-27,C04406,P003,4,Kisii,32000,128000,280
ORD04358,2024-07-28,C06140,P002,4,Kiambu,55000,220000,120
ORD04359,2024-08-01,C01575,P004,4,Bungoma,3500,14000,335
ORD04360,2022-02-26,C01696,P004,2,Bungoma,3500,7000,335
ORD04361,2024-09-14,C03259,P003,4,Nairobi,32000,128000,100
ORD04362,2022-08-27,C03263,P002,4,Kericho,55000,220000,290
ORD04363,2023-06-13,C01446,P005,4,Mombasa,2200,8800,380
ORD04364,2022-05-19,C06264,P004,3,Kakamega,3500,10500,330
ORD04365,2024-02-23,C08412,P005,3,Mombasa,2200,6600,380
ORD04366,2023-03-28,C00053,P008,1,Kiambu,6500,6500,120
ORD04367,2023-04-16,C09950,P011,3,Machakos,900,2700,150
ORD04368,2023-10-09,C05571,P002,2,Bungoma,55000,110000,335
ORD04369,2024-04-24,C07580,P009,2,Nyeri,3800,7600,180
ORD04370,2023-12-25,C01667,P010,1,Nyeri,1200,1200,180
ORD04371,2024-11-23,C06902,P001,1,Bungoma,21500,21500,335
ORD04372,2022-01-20,C02786,P008,2,Kericho,6500,13000,290
ORD04373,2023-06-24,C00720,P005,2,Bungoma,2200,4400,335
ORD04374,2023-05-24,C08598,P002,2,Nyeri,55000,110000,180
ORD04375,2023-08-12,C06856,P008,1,Mombasa,6500,6500,380
ORD04376,2022-07-10,C02295,P005,2,Kakamega,2200,4400,330
ORD04377,2024-03-28,C08264,P010,1,Machakos,1200,1200,150
ORD04378,2023-12-02,C09422,P010,2,Mombasa,1200,2400,380
ORD04379,2022-06-05,C09760,P003,2,Nakuru,32000,64000,220
ORD04380,2023-01-01,C04483,P007,3,Mombasa,4500,13500,380
ORD04381,2024-09-02,C00699,P004,2,Kakamega,3500,7000,330
ORD04382,2023-10-05,C07244,P011,1,Kisumu,900,900,320
ORD04383,2023-12-26,C09019,P011,2,Kericho,900,1800,290
ORD04384,2023-03-24,C05919,P010,4,Kakamega,1200,4800,330
ORD04385,2023-07-06,C00349,P006,3,Machakos,2800,8400,150
ORD04386,2023-01-10,C05375,P010,2,Kericho,1200,2400,290
ORD04387,2023-01-25,C07870,P008,2,Nakuru,6500,13000,220
ORD04388,2024-10-18,C00308,P001,4,Nakuru,21500,86000,220
ORD04389,2023-02-13,C03417,P002,4,Kisii,55000,220000,280
ORD04390,2023-04-26,C04821,P008,4,Meru,6500,26000,240
ORD04391,2023-05-11,C03559,P007,4,Bungoma,4500,18000,335
ORD04392,2023-06-28,C04479,P010,4,Kakamega,1200,4800,330
ORD04393,2023-02-28,C06532,P009,4,Meru,3800,15200,240
ORD04394,2023-04-15,C04621,P002,2,Bungoma,55000,110000,335
ORD04395,2023-02-20,C02986,P008,1,Kiambu,6500,6500,120
ORD04396,2023-05-27,C08113,P006,2,Kisumu,2800,5600,320
ORD04397,2023-12-31,C08468,P001,2,Nakuru,21500,43000,220
ORD04398,2022-11-16,C02548,P004,2,Nakuru,3500,7000,220
ORD04399,2022-08-07,C00337,P002,3,Kiambu,55000,165000,120
ORD04400,2022-09-03,C02980,P007,1,Nakuru,4500,4500,220
ORD04401,2022-06-10,C03969,P009,1,Kisumu,3800,3800,320
ORD04402,2024-10-05,C00911,P006,3,Machakos,2800,8400,150
ORD04403,2022-01-14,C01997,P004,1,Machakos,3500,3500,150
ORD04404,2022-03-28,C03130,P005,3,Meru,2200,6600,240
ORD04405,2024-09-14,C05448,P011,2,Kisii,900,1800,280
ORD04406,2024-01-31,C06130,P001,1,Kiambu,21500,21500,120
ORD04407,2023-10-08,C05851,P004,2,Nyeri,3500,7000,180
ORD04408,2024-10-05,C04205,P010,4,Kericho,1200,4800,290
ORD04409,2023-07-17,C07447,P003,2,Kisumu,32000,64000,320
ORD04410,2024-10-02,C08520,P009,1,Nyeri,3800,3800,180
ORD04411,2023-01-10,C09992,P006,2,Nairobi,2800,5600,100
ORD04412,2024-11-12,C00315,P004,2,Meru,3500,7000,240
ORD04413,2023-07-28,C01135,P003,3,Kisumu,32000,96000,320
ORD04414,2024-03-25,C04877,P004,1,Nakuru,3500,3500,220
ORD04415,2023-03-31,C08103,P008,2,Nairobi,6500,13000,100
ORD04416,2022-09-20,C09713,P005,3,Kakamega,2200,6600,330
ORD04417,2022-04-21,C08348,P011,1,Nakuru,900,900,220
ORD04418,2024-12-12,C05593,P001,4,Kericho,21500,86000,290
ORD04419,2024-05-16,C01725,P005,2,Kisumu,2200,4400,320
ORD04420,2024-09-06,C03344,P008,2,Kisii,6500,13000,280
ORD04421,2022-03-08,C00887,P011,2,Nyeri,900,1800,180
ORD04422,2024-10-26,C00722,P004,2,Machakos,3500,7000,150
ORD04423,2023-12-13,C07679,P002,2,Nyeri,55000,110000,180
ORD04424,2024-03-17,C09105,P003,4,Kisumu,32000,128000,320
ORD04425,2022-12-24,C03358,P011,4,Kiambu,900,3600,120
ORD04426,2024-07-25,C00871,P009,1,Meru,3800,3800,240
ORD04427,2022-09-04,C06752,P007,1,Kericho,4500,4500,290
ORD04428,2024-11-27,C00498,P003,3,Kiambu,32000,96000,120
ORD04429,2024-07-31,C01757,P005,3,Nakuru,2200,6600,220
ORD04430,2023-10-09,C01118,P003,3,Meru,32000,96000,240
ORD04431,2022-01-18,C02829,P010,4,Machakos,1200,4800,150
ORD04432,2022-01-25,C01648,P004,1,Meru,3500,3500,240
ORD04433,2023-03-08,C06993,P008,1,Bungoma,6500,6500,335
ORD04434,2024-02-17,C06772,P003,4,Meru,32000,128000,240
ORD04435,2022-07-26,C00143,P003,1,Meru,32000,32000,240
ORD04436,2023-10-29,C02762,P011,2,Kericho,900,1800,290
ORD04437,2024-01-11,C03436,P011,1,Meru,900,900,240
ORD04438,2023-06-16,C06623,P008,1,Nakuru,6500,6500,220
ORD04439,2023-01-19,C07070,P010,2,Kisumu,1200,2400,320
ORD04440,2023-06-23,C04513,P010,3,Kakamega,1200,3600,330
ORD04441,2023-05-01,C01849,P007,3,Nairobi,4500,13500,100
ORD04442,2023-07-06,C02697,P007,3,Kericho,4500,13500,290
ORD04443,2024-08-23,C01718,P010,4,Nakuru,1200,4800,220
ORD04444,2023-12-04,C03073,P002,2,Meru,55000,110000,240
ORD04445,2024-01-20,C09260,P007,2,Kericho,4500,9000,290
ORD04446,2023-01-12,C02787,P010,4,Kisii,1200,4800,280
ORD04447,2024-10-18,C03792,P011,2,Nyeri,900,1800,180
ORD04448,2024-05-18,C09481,P010,1,Nyeri,1200,1200,180
ORD04449,2023-03-08,C03872,P003,3,Bungoma,32000,96000,335
ORD04450,2024-05-08,C01807,P007,2,Nakuru,4500,9000,220
