CustomerID,Gender,AgeGroup,Region,County,SignupChannel,FirstPurchaseDate
C02743,Female,18–25,Central,Kiambu,Referral,2022-10-16
C02744,Female,36–45,Central,Kiambu,Social Media,2024-11-26
C02745,Male,26–35,Nairobi,Nairobi,Referral,2024-06-10
C02746,Female,36–45,Nyanza,Kisii,App,2022-02-12
C02747,Female,36–45,Central,Kiambu,Website,2022-01-09
C02748,Male,36–45,Nairobi,Nairobi,App,2022-07-03
C02749,Male,18–25,Central,Nyeri,Referral,2024-06-13
C02750,Female,36–45,Coast,Mombasa,App,2024-12-12
C02751,Male,36–45,Nyanza,Kisumu,App,2024-05-19
C02752,Male,46+,Eastern,Machakos,Social Media,2023-06-17
C02753,Female,46+,Central,Nyeri,Social Media,2024-09-26
C02754,Female,46+,Coast,Mombasa,App,2023-10-25
C02755,Male,26–35,Eastern,Meru,Social Media,2024-08-11
C02756,Female,26–35,Eastern,Machakos,App,2022-03-10
C02757,Male,46+,Western,Kakamega,Referral,2022-10-28
C02758,Male,18–25,Central,Kiambu,Social Media,2022-01-27
C02759,Female,18–25,Nairobi,Nairobi,App,2024-07-18
C02760,Male,46+,Central,Kiambu,Social Media,2023-10-16
C02761,Male,26–35,Coast,Mombasa,App,2023-07-07
C02762,Male,26–35,Eastern,Meru,Social Media,2022-04-16
C02763,Female,18–25,Central,Kiambu,Website,2023-08-09
C02764,Female,36–45,Nairobi,Nairobi,App,2023-07-26
C02765,Female,18–25,Western,Bungoma,Website,2024-03-20
C02766,Male,36–45,Central,Nyeri,App,2023-09-26
C02767,Male,26–35,Nyanza,Kisii,Website,2024-10-31
C02768,Female,26–35,Western,Bungoma,App,2024-07-19
C02769,Female,46+,Nairobi,Nairobi,Social Media,2023-10-21
C02770,Female,26–35,Coast,Mombasa,Website,2024-06-04
C02771,Male,36–45,Eastern,Meru,Social Media,2022-11-17
C02772,Female,18–25,Central,Nyeri,App,2023-04-05
C02773,Male,46+,Nairobi,Nairobi,Social Media,2023-08-02
C02774,Female,36–45,Western,Kakamega,App,2024-05-26
C02775,Male,18–25,Nyanza,Kisumu,Social Media,2024-01-24
C02776,Male,18–25,Nairobi,Nairobi,Website,2022-06-09
C02777,Female,18–25,Rift Valley,Nakuru,App,2023-04-09
C02778,Male,26–35,Nyanza,Kisumu,Social Media,2024-09-24
C02779,Female,18–25,Western,Kakamega,App,2022-08-29
C02780,Male,26–35,Coast,Mombasa,App,2024-07-24
C02781,Male,18–25,Eastern,Meru,App,2024-08-21
C02782,Female,18–25,Western,Bungoma,Referral,2024-08-16
C02783,Male,26–35,Coast,Mombasa,App,2024-05-14
C02784,Female,26–35,Central,Nyeri,Social Media,2023-10-12
C02785,Female,36–45,Nairobi,Nairobi,Referral,2022-11-23
C02786,Female,18–25,Rift Valley,Eldoret,Social Media,2024-05-14
C02787,Male,26–35,Nyanza,Kisumu,Referral,2023-06-13
C02788,Male,36–45,Nyanza,Kisii,App,2024-05-28
C02789,Male,36–45,Nairobi,Nairobi,Website,2022-11-30
C02790,Female,26–35,Rift Valley,Eldoret,Website,2024-10-23
C02791,Female,18–25,Nairobi,Nairobi,App,2024-12-10
C02792,Male,36–45,Central,Kiambu,Referral,2024-05-31
C02793,Male,18–25,Coast,Mombasa,Social Media,2022-12-16
C02794,Female,18–25,Western,Kakamega,Website,2022-06-23
C02795,Male,36–45,Nyanza,Kisii,App,2022-04-26
C02796,Female,26–35,Central,Kiambu,App,2022-12-27
C02797,Male,18–25,Coast,Mombasa,Referral,2022-03-17
C02798,Female,46+,Central,Nyeri,Website,2024-01-26
C02799,Male,26–35,Rift Valley,Nakuru,App,2022-03-13
C02800,Male,36–45,Nyanza,Kisumu,Website,2023-03-28
C02801,Female,46+,Western,Kakamega,Social Media,2024-06-29
C02802,Female,18–25,Nairobi,Nairobi,App,2023-01-02
C02803,Female,26–35,Nairobi,Nairobi,App,2024-04-05
C02804,Male,46+,Coast,Mombasa,Social Media,2023-11-01
C02805,Female,26–35,Western,Bungoma,App,2024-11-13
C02806,Female,18–25,Eastern,Meru,Referral,2022-04-20
C02807,Male,26–35,Rift Valley,Nakuru,Social Media,2022-02-21
C02808,Female,46+,Coast,Mombasa,Referral,2023-04-12
C02809,Female,26–35,Eastern,Meru,Social Media,2024-03-28
C02810,Female,36–45,Central,Nyeri,Social Media,2024-02-26
C02811,Male,36–45,Rift Valley,Nakuru,Referral,2023-07-10
C02812,Male,46+,Central,Kiambu,Social Media,2024-07-17
C02813,Male,26–35,Western,Bungoma,Website,2022-09-16
C02814,Female,46+,Nyanza,Kisumu,Referral,2022-03-06
C02815,Male,26–35,Rift Valley,Nakuru,Social Media,2022-06-12
C02816,Female,18–25,Eastern,Machakos,Referral,2022-02-08
C02817,Female,36–45,Nyanza,Kisumu,Social Media,2023-10-27
C02818,Female,18–25,Nairobi,Nairobi,Social Media,2022-11-16
C02819,Male,26–35,Eastern,Machakos,Website,2022-12-26
C02820,Male,18–25,Coast,Mombasa,Website,2022-09-26
C02821,Female,46+,Nairobi,Nairobi,Website,2022-11-20
C02822,Female,46+,Nairobi,Nairobi,Social Media,2022-11-22
C02823,Male,26–35,Coast,Mombasa,Website,2022-09-14
C02824,Male,36–45,Rift Valley,Nakuru,Referral,2022-07-19
C02825,Male,46+,Nairobi,Nairobi,Social Media,2023-09-02
C02826,Female,36–45,Western,Kakamega,Referral,2024-06-23
C02827,Male,26–35,Eastern,Machakos,Website,2022-06-13
C02828,Male,36–45,Nyanza,Kisumu,Social Media,2023-09-07
C02829,Male,26–35,Nairobi,Nairobi,Referral,2022-04-16
C02830,Female,18–25,Eastern,Meru,App,2023-11-30
C02831,Male,26–35,Central,Kiambu,Referral,2022-12-30
C02832,Female,18–25,Eastern,Machakos,Social Media,2024-11-10
C02833,Female,26–35,Nyanza,Kisii,App,2023-10-22
C02834,Female,46+,Eastern,Machakos,Website,2023-11-30
C02835,Male,46+,Coast,Mombasa,Website,2024-01-17
C02836,Male,36–45,Nyanza,Kisii,Referral,2024-08-18
C02837,Male,26–35,Rift Valley,Nakuru,Website,2024-07-18
C02838,Female,26–35,Central,Kiambu,Referral,2022-07-28
C02839,Male,26–35,Coast,Mombasa,Referral,2024-12-25
C02840,Female,36–45,Rift Valley,Eldoret,Referral,2023-05-06
C02841,Male,46+,Eastern,Meru,Referral,2023-12-04
C02842,Male,26–35,Nyanza,Kisumu,Social Media,2023-05-17
C02843,Male,36–45,Central,Nyeri,Social Media,2023-10-28
C02844,Male,26–35,Coast,Mombasa,App,2022-08-09
C02845,Female,18–25,Rift Valley,Nakuru,App,2023-03-11
C02846,Female,26–35,Rift Valley,Eldoret,Website,2022-10-07
C02847,Female,18–25,Central,Kiambu,Social Media,2023-06-08
C02848,Female,36–45,Western,Kakamega,App,2023-10-29
C02849,Male,36–45,Eastern,Meru,Social Media,2024-11-12
C02850,Female,46+,Central,Nyeri,Social Media,2024-01-02
C02851,Female,26–35,Rift Valley,Eldoret,Website,2022-12-14
C02852,Female,36–45,Nairobi,Nairobi,Website,2024-02-04
C02853,Male,46+,Coast,Mombasa,Referral,2024-07-22
C02854,Female,26–35,Central,Kiambu,Social Media,2022-07-02
C02855,Female,36–45,Western,Bungoma,Referral,2023-05-23
C02856,Male,18–25,Rift Valley,Eldoret,Referral,2022-07-17
C02857,Male,36–45,Eastern,Meru,Referral,2023-01-16
C02858,Female,18–25,Rift Valley,Eldoret,Social Media,2024-04-04
C02859,Female,46+,Eastern,Machakos,Social Media,2024-10-26
C02860,Male,46+,Central,Kiambu,Referral,2022-07-11
C02861,Female,26–35,Eastern,Meru,Social Media,2023-06-09
C02862,Male,26–35,Nyanza,Kisii,Referral,2024-11-25
C02863,Female,26–35,Nyanza,Kisumu,App,2024-12-29
C02864,Female,46+,Nyanza,Kisii,Social Media,2022-10-16
C02865,Female,18–25,Western,Kakamega,Website,2022-04-15
C02866,Female,26–35,Western,Kakamega,Website,2022-11-09
C02867,Female,26–35,Nairobi,Nairobi,Referral,2024-12-14
C02868,Male,46+,Western,Bungoma,App,2022-11-03
C02869,Male,18–25,Central,Nyeri,Social Media,2024-03-31
C02870,Female,36–45,Rift Valley,Eldoret,Referral,2022-02-05
C02871,Female,26–35,Rift Valley,Eldoret,App,2024-06-05
C02872,Female,36–45,Nairobi,Nairobi,App,2024-11-14
C02873,Male,36–45,Western,Bungoma,Social Media,2024-11-26
C02874,Male,26–35,Eastern,Meru,Website,2024-11-08
C02875,Male,46+,Nairobi,Nairobi,Website,2022-02-04
C02876,Male,26–35,Eastern,Machakos,App,2023-04-12
C02877,Male,18–25,Eastern,Machakos,Website,2024-06-15
C02878,Male,18–25,Coast,Mombasa,App,2022-07-18
C02879,Male,26–35,Rift Valley,Nakuru,App,2024-02-07
C02880,Male,36–45,Nyanza,Kisumu,App,2022-08-29
C02881,Female,18–25,Western,Bungoma,Website,2022-10-21
C02882,Male,18–25,Eastern,Machakos,Referral,2024-07-10
C02883,Male,26–35,Coast,Mombasa,Website,2023-04-13
C02884,Male,26–35,Rift Valley,Eldoret,Referral,2023-01-02
C02885,Male,46+,Nyanza,Kisumu,Website,2024-11-10
C02886,Female,26–35,Eastern,Machakos,Social Media,2022-11-12
C02887,Male,26–35,Eastern,Machakos,Social Media,2024-01-28
C02888,Female,18–25,Nairobi,Nairobi,Website,2023-03-27
C02889,Female,18–25,Nairobi,Nairobi,Social Media,2024-02-17
C02890,Female,18–25,Rift Valley,Eldoret,Social Media,2024-06-26
C02891,Male,36–45,Nyanza,Kisumu,Social Media,2023-03-22
C02892,Male,18–25,Eastern,Machakos,Social Media,2024-08-14
C02893,Male,18–25,Rift Valley,Eldoret,Referral,2022-03-21
C02894,Female,26–35,Rift Valley,Eldoret,App,2024-11-06
C02895,Female,46+,Central,Kiambu,Referral,2022-05-18
C02896,Female,18–25,Western,Kakamega,App,2023-10-14
C02897,Female,46+,Nairobi,Nairobi,App,2024-04-30
C02898,Male,18–25,Nyanza,Kisii,Website,2023-07-06
C02899,Male,18–25,Eastern,Meru,Website,2022-03-15
C02900,Male,46+,Rift Valley,Nakuru,Website,2022-02-19
C02901,Female,26–35,Eastern,Meru,Website,2024-10-30
C02902,Female,18–25,Central,Kiambu,Website,2023-01-23
C02903,Male,46+,Nyanza,Kisumu,Referral,2023-01-20
C02904,Male,18–25,Rift Valley,Eldoret,Referral,2022-10-26
C02905,Female,36–45,Eastern,Meru,Social Media,2022-12-05
C02906,Male,36–45,Nairobi,Nairobi,Referral,2023-04-19
C02907,Male,36–45,Western,Bungoma,Referral,2023-09-08
C02908,Female,36–45,Central,Kiambu,Website,2024-08-19
C02909,Female,26–35,Nyanza,Kisumu,Social Media,2024-03-02
C02910,Female,36–45,Central,Kiambu,Referral,2022-01-13
C02911,Male,46+,Nairobi,Nairobi,Referral,2023-03-25
C02912,Female,18–25,Nyanza,Kisumu,Social Media,2022-06-23
C02913,Male,46+,Central,Kiambu,App,2023-08-18
C02914,Male,36–45,Coast,Mombasa,Website,2024-07-20
C02915,Female,26–35,Nairobi,Nairobi,Referral,2022-09-26
C02916,Male,36–45,Nairobi,Nairobi,Referral,2023-09-10
C02917,Female,36–45,Nairobi,Nairobi,Social Media,2024-02-12
C02918,Female,26–35,Coast,Mombasa,Referral,2024-05-14
C02919,Male,26–35,Coast,Mombasa,Website,2023-06-10
C02920,Male,26–35,Eastern,Machakos,Referral,2024-06-06
C02921,Female,26–35,Rift Valley,Eldoret,App,2023-11-03
C02922,Female,26–35,Western,Kakamega,Website,2022-06-27
C02923,Female,26–35,Central,Kiambu,App,2022-09-16
C02924,Female,18–25,Eastern,Machakos,Social Media,2022-09-17
C02925,Female,36–45,Central,Kiambu,Website,2023-10-05
C02926,Female,36–45,Western,Kakamega,Referral,2022-03-22
C02927,Male,26–35,Rift Valley,Eldoret,Website,2024-12-18
C02928,Male,46+,Coast,Mombasa,Website,2022-05-09
C02929,Male,26–35,Rift Valley,Eldoret,Website,2023-02-16
C02930,Male,18–25,Coast,Mombasa,App,2022-11-11
C02931,Female,46+,Western,Kakamega,Social Media,2023-03-31
C02932,Male,18–25,Rift Valley,Eldoret,Website,2023-09-07
C02933,Male,46+,Eastern,Meru,Referral,2024-06-17
C02934,Female,46+,Nyanza,Kisii,Website,2024-06-21
C02935,Male,26–35,Eastern,Machakos,Website,2024-10-29
C02936,Female,18–25,Central,Kiambu,Social Media,2022-08-20
C02937,Female,46+,Eastern,Meru,Referral,2023-09-03
C02938,Female,18–25,Western,Bungoma,Referral,2023-12-31
C02939,Female,26–35,Nairobi,Nairobi,App,2024-08-22
C02940,Female,26–35,Central,Kiambu,Referral,2024-05-31
C02941,Male,26–35,Rift Valley,Eldoret,Referral,2022-11-14
C02942,Male,26–35,Central,Kiambu,Referral,2023-06-06
C02943,Male,36–45,Nyanza,Kisumu,Website,2023-12-17
C02944,Female,46+,Coast,Mombasa,App,2024-12-15
C02945,Male,36–45,Rift Valley,Eldoret,Referral,2024-12-08
C02946,Male,26–35,Central,Nyeri,Referral,2024-11-05
C02947,Male,46+,Rift Valley,Nakuru,Referral,2024-06-02
C02948,Male,46+,Rift Valley,Nakuru,Website,2022-07-21
C02949,Female,18–25,Rift Valley,Nakuru,Website,2022-04-03
C02950,Male,26–35,Coast,Mombasa,App,2024-11-22
C02951,Female,36–45,Western,Kakamega,Social Media,2023-02-23
C02952,Female,18–25,Eastern,Machakos,App,2023-07-05
C02953,Male,46+,Rift Valley,Eldoret,Website,2023-09-18
C02954,Female,36–45,Nairobi,Nairobi,Referral,2024-04-24
C02955,Female,26–35,Western,Kakamega,Referral,2024-05-31
C02956,Female,36–45,Nyanza,Kisii,App,2023-12-21
C02957,Female,36–45,Coast,Mombasa,Referral,2024-08-01
C02958,Female,36–45,Central,Nyeri,Website,2023-01-29
C02959,Female,18–25,Coast,Mombasa,App,2024-03-19
C02960,Female,46+,Central,Kiambu,Social Media,2024-05-21
C02961,Male,36–45,Coast,Mombasa,Website,2024-05-16
C02962,Male,46+,Central,Nyeri,Website,2023-07-25
C02963,Female,18–25,Rift Valley,Nakuru,Referral,2023-09-26
C02964,Female,26–35,Eastern,Machakos,Website,2023-09-24
C02965,Male,26–35,Central,Nyeri,Website,2024-03-19
C02966,Male,36–45,Central,Nyeri,Social Media,2022-11-18
C02967,Male,18–25,Nairobi,Nairobi,Referral,2023-07-28
C02968,Male,26–35,Central,Nyeri,Website,2024-11-29
C02969,Female,18–25,Nairobi,Nairobi,Referral,2024-11-29
C02970,Female,18–25,Nyanza,Kisumu,Website,2024-05-19
C02971,Male,36–45,Rift Valley,Nakuru,Social Media,2024-01-16
C02972,Male,36–45,Nairobi,Nairobi,Referral,2024-11-04
C02973,Male,18–25,Eastern,Meru,Referral,2024-07-25
C02974,Male,18–25,Western,Kakamega,Social Media,2024-08-16
C02975,Female,36–45,Rift Valley,Nakuru,App,2022-02-17
C02976,Male,18–25,Nairobi,Nairobi,Website,2022-07-08
C02977,Male,36–45,Rift Valley,Eldoret,Website,2022-10-31
C02978,Male,46+,Rift Valley,Eldoret,App,2023-01-04
C02979,Female,18–25,Rift Valley,Eldoret,Referral,2023-04-05
C02980,Female,36–45,Nyanza,Kisumu,Referral,2022-09-04
C02981,Female,18–25,Eastern,Meru,Social Media,2022-09-21
C02982,Male,36–45,Coast,Mombasa,Social Media,2023-06-14
C02983,Male,18–25,Coast,Mombasa,Social Media,2024-01-20
C02984,Male,26–35,Nairobi,Nairobi,App,2023-02-11
C02985,Female,26–35,Rift Valley,Eldoret,App,2023-03-29
C02986,Female,18–25,Nairobi,Nairobi,Referral,2024-03-24
C02987,Male,26–35,Nyanza,Kisii,Social Media,2023-08-01
C02988,Male,18–25,Nyanza,Kisumu,Referral,2024-08-22
C02989,Female,18–25,Central,Kiambu,App,2022-05-27
C02990,Male,46+,Nyanza,Kisii,Website,2023-02-10
C02991,Male,46+,Central,Kiambu,Referral,2022-07-02
C02992,Male,26–35,Eastern,Machakos,App,2022-08-24
C02993,Female,46+,Nairobi,Nairobi,Social Media,2023-09-30
C02994,Male,46+,Western,Kakamega,Website,2024-08-15
C02995,Male,18–25,Eastern,Meru,Website,2022-06-28
C02996,Male,36–45,Nyanza,Kisii,Website,2023-03-08
C02997,Male,18–25,Eastern,Machakos,Social Media,2023-06-09
C02998,Female,46+,Eastern,Machakos,Website,2024-01-13
C02999,Female,18–25,Eastern,Meru,App,2022-11-19
C03000,Female,26–35,Nyanza,Kisumu,Referral,2023-02-03
C03001,Male,36–45,Western,Bungoma,Website,2022-12-03
C03002,Female,46+,Rift Valley,Nakuru,Website,2022-04-29
C03003,Male,46+,Eastern,Machakos,App,2023-02-17
C03004,Female,18–25,Central,Kiambu,Social Media,2023-08-03
C03005,Male,18–25,Nyanza,Kisii,Website,2022-11-01
C03006,Female,18–25,Eastern,Meru,App,2022-07-15
C03007,Female,18–25,Western,Kakamega,App,2022-11-29
C03008,Female,46+,Rift Valley,Eldoret,Social Media,2024-11-09
C03009,Male,18–25,Nyanza,Kisumu,Social Media,2023-09-15
C03010,Male,46+,Coast,Mombasa,Referral,2023-10-20
C03011,Male,18–25,Rift Valley,Nakuru,Website,2023-12-05
C03012,Female,36–45,Central,Kiambu,Referral,2024-06-01
C03013,Male,36–45,Eastern,Machakos,App,2023-06-08
C03014,Male,18–25,Western,Bungoma,Website,2022-08-05
C03015,Male,18–25,Coast,Mombasa,App,2024-09-16
C03016,Male,26–35,Western,Kakamega,App,2023-01-10
C03017,Male,36–45,Coast,Mombasa,App,2022-02-05
C03018,Male,46+,Nyanza,Kisii,Social Media,2024-02-15
C03019,Female,36–45,Coast,Mombasa,Social Media,2022-01-28
C03020,Female,46+,Central,Nyeri,Website,2022-03-27
C03021,Male,18–25,Central,Kiambu,App,2022-07-07
C03022,Female,36–45,Nairobi,Nairobi,App,2022-11-01
C03023,Female,36–45,Central,Kiambu,Website,2024-02-05
C03024,Male,26–35,Rift Valley,Eldoret,Referral,2022-03-21
C03025,Male,26–35,Coast,Mombasa,App,2022-07-05
C03026,Female,36–45,Central,Kiambu,Social Media,2024-10-25
C03027,Male,36–45,Nyanza,Kisumu,Referral,2023-07-12
C03028,Female,36–45,Western,Bungoma,Referral,2023-05-24
C03029,Female,46+,Western,Kakamega,Referral,2024-08-28
C03030,Female,18–25,Nairobi,Nairobi,Referral,2024-10-22
C03031,Male,26–35,Western,Kakamega,Referral,2022-08-05
C03032,Female,18–25,Coast,Mombasa,Referral,2022-09-14
C03033,Male,26–35,Nairobi,Nairobi,Website,2022-11-20
C03034,Male,26–35,Coast,Mombasa,Website,2022-07-16
C03035,Male,26–35,Nyanza,Kisumu,Referral,2023-05-19
C03036,Male,36–45,Nairobi,Nairobi,Social Media,2023-11-25
C03037,Male,26–35,Eastern,Machakos,Website,2024-08-16
C03038,Female,18–25,Rift Valley,Nakuru,Website,2022-01-18
C03039,Male,26–35,Rift Valley,Eldoret,Referral,2022-04-17
C03040,Male,18–25,Coast,Mombasa,Social Media,2022-05-05
C03041,Male,26–35,Western,Bungoma,Referral,2023-04-28
C03042,Male,26–35,Eastern,Machakos,Social Media,2024-10-24
C03043,Male,36–45,Nairobi,Nairobi,Social Media,2023-09-19
C03044,Female,18–25,Eastern,Meru,App,2022-12-17
C03045,Male,26–35,Eastern,Meru,Website,2022-12-17
C03046,Male,26–35,Western,Bungoma,Referral,2023-10-11
C03047,Female,18–25,Nairobi,Nairobi,Website,2024-06-19
C03048,Male,26–35,Nyanza,Kisumu,Website,2022-08-16
C03049,Female,46+,Western,Bungoma,Social Media,2022-01-16
C03050,Female,36–45,Eastern,Machakos,Website,2023-03-01
C03051,Female,18–25,Eastern,Meru,App,2023-04-09
C03052,Female,36–45,Nyanza,Kisii,Referral,2023-12-25
C03053,Male,46+,Eastern,Meru,Website,2024-03-04
C03054,Male,46+,Eastern,Machakos,Referral,2022-06-26
C03055,Female,46+,Eastern,Meru,Website,2023-06-27
C03056,Female,18–25,Rift Valley,Nakuru,Referral,2023-05-24
C03057,Male,46+,Western,Bungoma,Referral,2023-07-18
C03058,Female,18–25,Central,Nyeri,Referral,2022-08-21
C03059,Female,18–25,Western,Bungoma,Website,2024-11-27
C03060,Female,26–35,Nyanza,Kisii,App,2023-05-06
C03061,Male,18–25,Eastern,Machakos,Referral,2024-10-13
C03062,Female,46+,Western,Bungoma,Social Media,2023-03-20
C03063,Male,18–25,Rift Valley,Nakuru,Social Media,2022-01-20
C03064,Male,18–25,Nyanza,Kisumu,Social Media,2022-04-21
C03065,Male,36–45,Coast,Mombasa,App,2023-05-02
C03066,Female,46+,Western,Kakamega,Referral,2022-03-30
C03067,Female,18–25,Coast,Mombasa,App,2023-03-10
C03068,Male,26–35,Eastern,Meru,Referral,2022-03-13
C03069,Male,18–25,Rift Valley,Nakuru,App,2024-04-01
C03070,Male,18–25,Rift Valley,Nakuru,Referral,2024-03-26
C03071,Female,36–45,Western,Bungoma,Social Media,2023-02-08
C03072,Female,46+,Nyanza,Kisii,Referral,2022-09-08
C03073,Male,46+,Nyanza,Kisii,App,2024-05-18
C03074,Male,26–35,Rift Valley,Nakuru,Referral,2024-05-17
C03075,Female,26–35,Nyanza,Kisii,Website,2024-06-14
C03076,Male,26–35,Rift Valley,Eldoret,Referral,2022-09-13
C03077,Female,18–25,Western,Kakamega,Social Media,2024-05-22
C03078,Female,18–25,Central,Nyeri,Referral,2023-05-07
C03079,Male,26–35,Rift Valley,Nakuru,Website,2022-12-02
C03080,Male,46+,Coast,Mombasa,Website,2023-09-25
C03081,Female,46+,Nyanza,Kisumu,Website,2022-12-28
C03082,Female,26–35,Rift Valley,Eldoret,App,2024-11-19
C03083,Female,36–45,Rift Valley,Nakuru,Website,2024-07-07
C03084,Female,46+,Western,Kakamega,App,2024-06-12
C03085,Female,46+,Nyanza,Kisumu,Website,2023-09-29
C03086,Male,26–35,Central,Kiambu,App,2024-01-17
C03087,Female,46+,Western,Kakamega,Website,2023-11-14
C03088,Female,18–25,Central,Kiambu,Website,2024-09-29
C03089,Female,18–25,Western,Bungoma,Referral,2024-10-03
C03090,Male,46+,Nyanza,Kisumu,Website,2023-11-24
C03091,Male,18–25,Nairobi,Nairobi,Referral,2022-08-03
C03092,Female,36–45,Nyanza,Kisumu,Website,2022-04-28
C03093,Female,46+,Nyanza,Kisumu,Website,2022-08-15
C03094,Male,26–35,Central,Nyeri,Referral,2024-06-09
C03095,Male,18–25,Central,Nyeri,Referral,2023-03-20
C03096,Male,36–45,Nyanza,Kisumu,App,2023-07-03
C03097,Male,36–45,Nyanza,Kisumu,Social Media,2024-04-08
C03098,Female,18–25,Nyanza,Kisii,Referral,2022-01-12
C03099,Male,36–45,Central,Nyeri,App,2023-05-04
C03100,Female,46+,Nyanza,Kisii,Website,2023-08-02
C03101,Female,36–45,Nyanza,Kisii,Referral,2024-01-12
C03102,Male,18–25,Eastern,Meru,Referral,2022-06-17
C03103,Male,36–45,Nairobi,Nairobi,Website,2024-08-18
C03104,Male,18–25,Coast,Mombasa,Website,2022-07-19
C03105,Male,18–25,Nairobi,Nairobi,Website,2024-05-13
C03106,Female,36–45,Eastern,Meru,Website,2024-01-24
C03107,Female,18–25,Coast,Mombasa,Social Media,2024-11-02
C03108,Female,18–25,Western,Kakamega,Referral,2024-02-13
C03109,Male,26–35,Nyanza,Kisumu,Website,2022-04-07
C03110,Female,46+,Eastern,Machakos,Website,2022-03-12
C03111,Male,18–25,Western,Kakamega,Social Media,2024-09-19
C03112,Female,46+,Nyanza,Kisii,Referral,2022-12-23
C03113,Male,26–35,Central,Nyeri,App,2024-03-22
C03114,Female,26–35,Rift Valley,Eldoret,Referral,2023-06-28
C03115,Female,26–35,Eastern,Meru,App,2022-09-11
C03116,Male,26–35,Central,Nyeri,Social Media,2024-09-14
C03117,Female,46+,Eastern,Meru,Website,2022-01-04
C03118,Female,36–45,Eastern,Meru,Social Media,2022-05-25
C03119,Male,36–45,Central,Kiambu,Referral,2022-06-14
C03120,Male,46+,Coast,Mombasa,Website,2022-12-10
